' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 17/11(Nov)/2022 09:41:49
' Scan Freq (Hz): 250
' Log Time (sec): 120; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
51.1080,44882.4047466551,12777,-0.29,0.54,-0.44,-0.42,0.64,-0.72,140.5,-244.2,236.2,-1
51.1120,44882.4047467014,12778,-0.29,0.54,-0.39,-0.40,0.62,-0.73,142.1,-241.2,226.0,-1
51.1160,44882.4047467477,12779,-0.29,0.49,-0.44,-0.43,0.52,-0.67,139.5,-239.9,213.9,-1
51.1200,44882.404746794,12780,-0.34,0.34,-0.34,-0.48,0.46,-0.63,135.5,-235.6,204.7,-1
51.1240,44882.4047468403,12781,-0.34,0.44,-0.39,-0.55,0.42,-0.64,130.9,-225.6,192.8,0
51.1280,44882.4047468866,12782,-0.39,0.34,-0.34,-0.53,0.44,-0.66,123.8,-212.2,181.1,-1
51.1320,44882.4047469329,12783,-0.34,0.44,-0.39,-0.51,0.46,-0.70,120.1,-200.4,170.9,-1
51.1360,44882.4047469792,12784,-0.29,0.39,-0.34,-0.48,0.45,-0.73,114.0,-184.2,159.2,-1
51.1400,44882.4047470255,12785,-0.29,0.49,-0.34,-0.47,0.46,-0.76,109.9,-171.0,147.4,-1
51.1440,44882.4047470718,12786,-0.20,0.49,-0.39,-0.42,0.45,-0.76,103.4,-156.2,134.2,-1
51.1480,44882.4047471181,12787,-0.24,0.39,-0.54,-0.36,0.42,-0.78,98.5,-143.4,122.9,-1
51.1520,44882.4047471644,12788,-0.20,0.39,-0.54,-0.31,0.38,-0.78,91.2,-129.9,110.5,-1
51.1560,44882.4047472107,12789,-0.15,0.34,-0.54,-0.27,0.34,-0.80,84.5,-117.8,98.2,-1
51.1600,44882.404747257,12790,-0.15,0.24,-0.49,-0.21,0.31,-0.82,78.3,-108.5,88.1,-1
51.1640,44882.4047473033,12791,-0.15,0.24,-0.49,-0.16,0.28,-0.81,72.4,-101.0,78.9,-1
51.1680,44882.4047473496,12792,-0.15,0.15,-0.54,-0.13,0.25,-0.84,64.6,-91.2,68.4,-1
51.1720,44882.4047473959,12793,-0.10,0.15,-0.63,-0.09,0.23,-0.86,57.9,-83.1,57.9,-1
51.1760,44882.4047474422,12794,-0.05,0.29,-0.54,-0.06,0.23,-0.86,53.1,-77.1,50.0,-1
51.1800,44882.4047474885,12795,-0.10,0.15,-0.59,-0.04,0.21,-0.88,47.3,-70.1,40.1,-1
51.1840,44882.4047475347,12796,-0.05,0.15,-0.63,-0.01,0.20,-0.91,42.4,-64.0,33.1,-1
51.1880,44882.404747581,12797,0.00,0.15,-0.63,0.01,0.19,-0.92,37.1,-57.4,25.3,-1
51.1920,44882.4047476273,12798,0.00,0.15,-0.59,0.02,0.17,-0.93,32.4,-52.7,18.0,-1
51.1960,44882.4047476736,12799,0.05,0.15,-0.73,0.04,0.17,-0.94,27.9,-46.7,10.0,-1
