' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02,,,,,,,,,,,
' Test ID: 0,,,,,,,,,,,
' Run Started: 11/06(Jun)/2022 18:13:26,,,,,,,,,,,
' Scan Freq (Hz): 2000,,,,,,,,,,,
' Log Time (sec): 60; Delay Time (sec): 30; Clock Adj.: 1.000000,,,,,,,,,,,
' ,,,,,,,,,,,
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec)
17.6185,44723.75988,35237,0.24,0.93,-0.1,0.02,1.01,0.01,0,1.8,2.4
17.619,44723.75988,35238,-0.15,0.83,-0.1,0.01,1.01,0,0,0.2,1.3
17.6195,44723.75988,35239,-0.15,0.93,-0.2,0.02,1,0.02,-1.3,1.1,-1.8
17.62,44723.75988,35240,-0.15,0.83,0.1,0.01,0.98,0.01,-0.4,-1.2,-2.7
17.6205,44723.75988,35241,-0.05,1.02,0.1,0,1.01,0,-0.5,0.2,0.4
17.621,44723.75988,35242,-0.15,0.93,0.39,0,0.99,0,-3,-0.1,1
17.6215,44723.75988,35243,-0.15,0.73,0.1,0.02,1,-0.01,-1.1,-0.9,-1
17.622,44723.75988,35244,0.05,1.12,0.1,0.01,0.99,0.01,2.2,2.7,-0.7
17.6225,44723.75988,35245,0.05,1.12,0,0.01,0.99,0.01,-2.9,-0.6,1.1
17.623,44723.75988,35246,-0.15,0.83,-0.1,0.01,1,-0.01,-0.7,0.9,-1.2
17.6235,44723.75988,35247,-0.15,1.02,0.1,0.02,0.98,0,1.1,0,0.5
17.624,44723.75988,35248,0.05,1.12,0.1,0.01,1,0.02,1.8,-1,-1.3
17.6245,44723.75988,35249,-0.15,0.93,0.1,0.01,0.99,0.02,1,-1,-2.1
17.625,44723.75988,35250,0.15,0.63,0.1,0.02,1,-0.01,2.2,-0.2,-1.3
17.6255,44723.75988,35251,-0.15,0.83,-0.1,0.01,0.99,0,0.7,1.2,-0.1
17.626,44723.75988,35252,0.05,0.93,0,0,1.01,0,-1.6,-0.7,1.6
17.6265,44723.75988,35253,0.05,0.63,0,0.02,1.01,0.01,1.5,-0.4,-0.2
17.627,44723.75988,35254,0.24,1.02,-0.1,0,1,0.01,0.9,1.2,-1.1
17.6275,44723.75988,35255,-0.15,0.93,-0.1,0.01,1,0.01,2.2,-2.7,-1
17.628,44723.75988,35256,-0.15,0.93,-0.1,0.02,0.99,0.01,-0.5,2.7,0.9
17.6285,44723.75988,35257,0.05,1.02,0,0.03,0.99,0,-3,-0.1,0.2
17.629,44723.75988,35258,-0.15,0.93,0.1,0.03,0.99,0.01,0.4,-1,-0.6
17.6295,44723.75988,35259,0.15,0.93,-0.2,0,1,0.01,2.8,1.5,-1.7
17.63,44723.75988,35260,-0.15,0.83,0,0.01,1,0,2,-0.7,-0.1
17.6305,44723.75988,35261,0.15,0.93,0.2,0.01,1.01,0.01,0.5,1.6,1.8
17.631,44723.75988,35262,0.05,0.93,-0.2,0,1,0,-0.5,1.2,1.7
17.6315,44723.75988,35263,0.44,1.02,0.1,0.02,0.99,0.01,-1.2,0.7,0.7
17.632,44723.75988,35264,-0.05,0.93,0.39,0,1,0,0.2,-1,-1.8
17.6325,44723.75988,35265,0.05,1.22,0.1,0.01,0.99,0.01,2.2,0.6,2.8
17.633,44723.75988,35266,0.15,1.02,0.2,0,0.99,0.01,0.6,0.5,1
17.6335,44723.75988,35267,-0.15,0.93,0.1,0.01,1,0.01,0.7,0,0.9
17.634,44723.75988,35268,0.24,1.32,0.1,0.02,1.01,0.01,0.5,-0.6,-2.1
17.6345,44723.75988,35269,0.24,0.73,0,0.01,1,0.01,0.4,-2.1,-1.5
17.635,44723.75988,35270,-0.15,0.83,0,0.01,1,0.01,3.3,0.2,0.6
17.6355,44723.75988,35271,-0.05,1.02,0.29,0.01,1,0.01,0.7,0.6,2.2
17.636,44723.75988,35272,-0.05,1.02,0.1,0.01,0.99,0.02,1.7,-1.8,0.7
17.6365,44723.75988,35273,0.15,1.02,0.2,0,0.99,0.01,-2.3,3.4,0.6
17.637,44723.75988,35274,-0.15,0.93,-0.1,0.01,0.99,0.01,1.1,2.6,-1.3
17.6375,44723.75988,35275,0.15,0.83,0.2,0,1,0,2.4,1.1,-1.1
17.638,44723.75988,35276,-0.05,1.12,-0.2,-0.01,1,0.01,-0.5,-1.5,-2.6
17.6385,44723.75988,35277,-0.05,1.02,-0.1,0,0.99,0,0.7,-1,1.5
17.639,44723.75988,35278,-0.05,1.02,0.2,-0.01,0.99,0.01,2,-1,-0.1
17.6395,44723.75988,35279,-0.15,0.73,0.29,0.02,1,0,-2.6,-0.2,-2.1
17.64,44723.75988,35280,-0.05,0.93,-0.2,0.01,1,0.03,-0.5,3.4,-0.4
17.6405,44723.75988,35281,-0.15,0.54,0.1,0.01,1,0.01,-0.2,-0.2,2.8
17.641,44723.75988,35282,-0.15,0.83,0,0,1,-0.01,2.9,0,0.1
17.6415,44723.75988,35283,-0.15,0.83,0,0.01,1,0.01,3.4,-0.1,-3.4
17.642,44723.75988,35284,0.05,0.83,0.49,-0.01,0.99,0.01,0.6,0,-0.4
17.6425,44723.75988,35285,-0.15,0.73,0.1,0,1,0.01,0.2,-1,0.9
17.643,44723.75988,35286,-0.05,1.02,-0.2,0.01,0.99,0.01,-1,2.9,1
17.6435,44723.75988,35287,-0.15,0.93,-0.2,0.01,0.99,0.01,-0.2,-0.5,-0.6
17.644,44723.75988,35288,-0.05,1.02,-0.1,0.01,1,0.01,-1.2,-2.6,-3.5
17.6445,44723.75988,35289,0.05,0.93,0.29,0.01,0.99,0.01,0.1,2.9,-1.7
17.645,44723.75988,35290,0.05,0.93,0,0,0.99,0,1.1,0.4,-0.7
17.6455,44723.75988,35291,0.05,0.93,0.2,0.02,1,0.02,2,-2.3,0.7
17.646,44723.75988,35292,-0.05,0.93,0.29,0,0.98,0.01,1,0.5,-0.7
17.6465,44723.75988,35293,0.05,1.02,0.39,-0.01,1,0,-1,-3.8,-0.5
17.647,44723.75988,35294,-0.15,1.12,-0.29,0,0.99,0.01,-2,1.7,0.6
17.6475,44723.75988,35295,-0.15,0.93,-0.1,0.02,0.99,0.01,2.1,-0.9,1.3
17.648,44723.75988,35296,-0.05,0.93,-0.29,0.02,1,0.01,1.3,-0.2,1.1
17.6485,44723.75988,35297,-0.05,0.83,-0.1,0.01,0.99,0.01,0.5,0.9,1.8
17.649,44723.75988,35298,-0.05,0.93,0.2,0.01,1,0.01,-0.7,0.9,0
17.6495,44723.75988,35299,0.05,1.22,0.2,0.01,0.99,0.01,-1,-2.1,-1.5
17.65,44723.75988,35300,0.05,0.93,0,0.01,1,0,-0.7,2.2,1.8
17.6505,44723.75988,35301,-0.05,0.73,0,0,1,0.02,0.5,1.5,-1.2
17.651,44723.75988,35302,-0.05,1.02,0.1,0.01,0.99,0.01,0.4,2,-1.5
17.6515,44723.75988,35303,0.05,0.73,0.2,0.01,1,0.01,3,-1.2,-0.6
17.652,44723.75988,35304,-0.15,0.93,0.2,0.01,0.99,0,0,-0.1,0.6
17.6525,44723.75988,35305,-0.15,1.12,0,0,1,0,-1.2,2,-0.7
17.653,44723.75988,35306,0.05,1.02,0.1,0.01,0.99,0.01,-1.3,-1.1,-1
17.6535,44723.75988,35307,-0.05,1.02,0.1,0.01,0.99,0,-0.5,0.7,-0.5
17.654,44723.75988,35308,-0.05,0.83,0,0.02,1.02,-0.01,-0.5,0.4,0.9
17.6545,44723.75988,35309,-0.05,0.54,-0.1,0.01,1,0.02,-0.4,0.1,1.5
17.655,44723.75988,35310,-0.15,0.73,0,0.01,1,0.03,1.3,0.4,-0.4
17.6555,44723.75988,35311,0.15,0.93,0.1,0,1,0.01,-0.5,1.2,1.8
17.656,44723.75988,35312,0.05,1.02,-0.1,0.01,0.99,0,1.5,-0.4,1.6
17.6565,44723.75988,35313,-0.05,1.02,0.1,0,0.99,0,1.3,-1.5,-1.2
17.657,44723.75988,35314,-0.15,0.93,0.2,0.01,1,-0.02,-0.4,1.7,-1.1
17.6575,44723.75988,35315,-0.05,0.73,0,0.02,1,0.03,-0.1,0.2,0
17.658,44723.75988,35316,0.15,0.73,0.29,0.01,1,0.02,2.4,1.5,-1.2
17.6585,44723.75988,35317,-0.15,0.54,0,0.01,1,0,1.6,0.2,1.1
17.659,44723.75988,35318,0.05,0.93,0.2,-0.01,0.99,0,1,-1.2,0
17.6595,44723.75988,35319,-0.15,0.93,0.2,0,0.99,0.01,1.7,0.1,-1.5
17.66,44723.75988,35320,0.05,0.93,-0.29,0.02,1,0.01,-0.4,1.5,1.6
17.6605,44723.75988,35321,-0.05,0.93,-0.1,0.02,1,0.01,-2,-1.5,-1
17.661,44723.75988,35322,0.05,0.73,0.2,0.01,0.98,0.03,-1.1,-0.6,1.5
17.6615,44723.75988,35323,0.05,0.93,0.2,0.01,1,0,-1.6,0,-1.7
17.662,44723.75988,35324,0.05,1.12,0,0.01,0.99,0,-0.6,1.1,1.3
17.6625,44723.75988,35325,0.05,1.02,0.1,0,0.99,0,1.5,-0.6,-0.9
17.663,44723.75988,35326,-0.05,0.73,0,0,1,0.01,-1.7,-1.8,-2.9
17.6635,44723.75988,35327,-0.15,0.54,0.1,0.01,0.99,0,0,0,-1.1
17.664,44723.75988,35328,-0.15,0.73,0.1,0.02,1,0.01,-0.4,0.6,2
17.6645,44723.75988,35329,-0.15,0.73,0,0,1,0.01,1.7,1,-0.4
17.665,44723.75988,35330,-0.05,0.83,0.1,0.01,1,-0.01,0.1,0.2,-3.2
17.6655,44723.75988,35331,0.15,0.93,0,0.02,0.99,0.01,-1.3,-1,-1.7
17.666,44723.75988,35332,-0.05,0.83,0.1,0.01,0.99,0,0.5,1.2,-1
17.6665,44723.75988,35333,0.05,0.93,0,0.02,1,0.01,0.9,0.6,1.6
17.667,44723.75988,35334,-0.15,0.83,0.2,0.01,1,-0.01,-0.5,-0.7,0.2
17.6675,44723.75988,35335,-0.15,0.93,0.2,0.01,1,0,-0.1,1.7,-0.6
17.668,44723.75988,35336,-0.05,0.93,0,0,0.99,0,0.5,-0.5,0.4
17.6685,44723.75988,35337,-0.15,0.73,0,0,0.99,0.02,0.2,3,1
17.669,44723.75988,35338,0.05,1.12,-0.1,-0.01,1,0.01,-2.8,0.1,-0.1
17.6695,44723.75988,35339,-0.05,1.02,0.1,0.01,1,0.01,-1.5,-1,-1.2
17.67,44723.75988,35340,-0.15,0.83,0.29,0.01,0.99,0.01,-0.6,2.4,-0.4
17.6705,44723.75988,35341,-0.05,0.93,0.2,0.01,1,0.02,0.9,-0.7,-0.5
17.671,44723.75988,35342,0.05,0.83,0,0.02,1,0.02,1,0.9,0.5
17.6715,44723.75988,35343,0.05,0.73,0.2,0,1,0.02,0.5,0.6,1.1
17.672,44723.75988,35344,0.05,0.93,0.1,-0.01,1,0.01,-2.1,0.1,-0.7
17.6725,44723.75988,35345,0.05,0.93,0,0,1,0,2.3,0.6,-1.1
17.673,44723.75988,35346,-0.15,1.02,0,0,1.01,0.02,1.8,0,-1.2
17.6735,44723.75988,35347,-0.15,0.93,0.1,0.01,0.99,0.01,0.6,0.2,3.3
17.674,44723.75988,35348,-0.05,1.02,0.29,0.01,1,0.01,1.7,-1.1,2.2
17.6745,44723.75988,35349,0.05,0.93,0.39,0.01,1.01,0,0.9,0.5,-1.3
17.675,44723.75988,35350,-0.15,0.93,0.29,0.02,1,0.01,0.6,0.9,-2
17.6755,44723.75988,35351,0.15,1.12,-0.1,0.02,0.99,0.01,1.3,0.5,-0.4
17.676,44723.75988,35352,0.05,1.02,0,0,1.01,0.01,-1.1,0.2,-1.7
17.6765,44723.75988,35353,-0.05,1.12,0.29,0.01,0.99,0,-2.4,-0.7,1.8
17.677,44723.75988,35354,0.05,1.02,0.1,-0.01,0.98,-0.01,-0.1,-2.9,-1
17.6775,44723.75988,35355,-0.05,0.83,0.1,0.01,0.99,0.01,3.4,0.2,-3.9
17.678,44723.75988,35356,-0.05,0.54,0,0.02,1,0.03,0,0.6,-1.1
17.6785,44723.75988,35357,0.15,0.93,0.1,0,0.99,0.02,-1.2,-0.4,3.3
17.679,44723.75988,35358,0.05,0.83,0,0.01,1,0,-0.4,-0.1,2.1
17.6795,44723.75988,35359,-0.15,1.02,-0.2,0.02,1,0.01,-1.1,1,-0.5
17.68,44723.75988,35360,-0.15,0.93,0.2,0,1,0.01,-1.5,-0.6,-2.1
17.6805,44723.75988,35361,0.15,0.93,0.2,-0.01,0.99,0.01,-2,2.2,-3.5
17.681,44723.75988,35362,-0.15,0.83,0.1,0.02,1,0.01,-0.6,-1.5,-2.8
17.6815,44723.75988,35363,0.05,0.73,-0.1,0.01,1,0.02,-0.1,-1.1,1.5
17.682,44723.75988,35364,-0.15,1.02,0.2,0.01,0.99,0,0.2,-0.5,0.2
17.6825,44723.75988,35365,-0.15,1.02,0.1,0,0.99,0.01,-0.7,-0.2,-1.1
17.683,44723.75988,35366,-0.05,0.83,-0.1,0.02,0.99,0,2,1.6,-1.8
17.6835,44723.75988,35367,-0.15,1.02,0.1,0.01,0.98,0,0.4,-1.6,0.2
17.684,44723.75988,35368,0.15,1.02,0,0,0.99,0.01,-2.2,-0.4,1.8
17.6845,44723.75988,35369,0.05,0.93,0.1,0.02,1,-0.01,1.5,1.7,2.2
17.685,44723.75988,35370,-0.15,0.93,0.1,0.02,1,0.01,-1.1,-0.4,0.5
17.6855,44723.75988,35371,0.05,0.93,0,0.02,1,0.01,0.2,1.5,0.2
17.686,44723.75988,35372,0.15,1.02,0.39,0.02,1.01,0.01,-2,-0.6,0.9
17.6865,44723.75988,35373,-0.05,0.93,-0.1,0.01,1,0.01,0.1,1.3,1.2
17.687,44723.75988,35374,-0.05,1.02,0.2,0,0.99,-0.01,-1.5,-0.2,1.1
17.6875,44723.75988,35375,-0.05,1.12,0.1,0.02,0.99,0,-1.1,0.4,1.5
17.688,44723.75988,35376,-0.15,0.83,0.1,0.01,0.99,0.02,1.6,-1.3,-1.8
17.6885,44723.75988,35377,-0.15,0.73,0,0.02,0.98,-0.01,1.5,-1.1,0.5
17.689,44723.75988,35378,0.15,0.83,0.1,0.01,0.99,0.01,0.4,2.1,1
17.6895,44723.75988,35379,-0.05,0.93,0,0,0.99,0.01,-0.5,-2,1.7
17.69,44723.75988,35380,-0.15,0.93,-0.1,0.01,1,0.01,-0.6,0.4,0.5
17.6905,44723.75988,35381,-0.05,1.02,0.1,0.02,1,0.02,1.6,1.5,0.4
17.691,44723.75988,35382,0.05,0.73,0,0.02,1,-0.01,0.7,-0.6,-0.1
17.6915,44723.75988,35383,-0.05,1.22,-0.1,0.01,1,-0.01,2.4,0.2,1.8
17.692,44723.75988,35384,-0.05,0.73,0,0.01,1,0.01,0.4,1.1,1.8
17.6925,44723.75988,35385,-0.15,1.02,0,0.02,1,0,2.6,-1.3,0.6
17.693,44723.75988,35386,0.05,0.93,0,0.01,0.99,0.01,-0.6,1,-2.3
17.6935,44723.75988,35387,0.15,1.02,0,0.01,0.98,-0.01,0.4,-1.1,0.1
17.694,44723.75988,35388,0.05,0.93,0,0.02,1,0,0.6,0.2,-0.9
17.6945,44723.75988,35389,0.15,1.02,0,0.02,1,0,0.1,0.9,2.9
17.695,44723.75988,35390,-0.15,0.83,-0.1,0.01,0.99,0.01,1.5,0.2,-3.2
17.6955,44723.75988,35391,-0.05,0.93,0,0,0.98,0,-0.4,1.6,-2.1
17.696,44723.75988,35392,-0.15,0.83,-0.1,0.02,1,0,3,-1.3,1.3
17.6965,44723.75988,35393,0.24,0.83,0.1,0,1,0.01,0.4,1.6,1.7
17.697,44723.75988,35394,-0.15,0.83,-0.1,0.01,1,0.01,0.9,-3.2,-0.4
17.6975,44723.75988,35395,-0.15,0.73,0,0.02,0.99,0.01,-0.5,-2,0.1
17.698,44723.75988,35396,-0.15,0.73,0,0.01,0.99,0.01,2.8,-1.6,-2.7
17.6985,44723.75988,35397,0.15,1.12,0.1,0.01,1,0,0.9,-2.7,-1.8
17.699,44723.75988,35398,-0.05,0.83,0.1,0.01,1,0.01,-1,2.4,0.5
17.6995,44723.75988,35399,-0.15,0.73,0,0.01,1.01,-0.01,1.1,1.7,-0.4
17.7,44723.75988,35400,-0.15,0.93,0.1,0.02,0.99,0.01,0.6,0.5,-0.7
17.7005,44723.75988,35401,-0.05,0.83,-0.1,0,1.01,0,1.6,-1.1,0.5
17.701,44723.75988,35402,0.05,1.02,0.29,0.01,1,0,-1.1,-1.3,1.2
17.7015,44723.75988,35403,-0.15,0.93,0,0,0.99,0.02,0.4,2,0.6
17.702,44723.75988,35404,0.05,0.93,0.2,-0.01,1,0.02,0.7,-0.1,1.8
17.7025,44723.75988,35405,-0.15,0.93,0.1,0.01,0.99,0.01,0.5,0.4,2.6
17.703,44723.75988,35406,0.05,0.93,0.1,0.01,0.99,-0.01,2.8,0.2,-0.5
17.7035,44723.75988,35407,0.05,0.93,-0.1,0.03,1.01,0.01,0,-1,-1
17.704,44723.75988,35408,0.15,1.02,0,0.01,1,0.01,-1,-1.5,1.2
17.7045,44723.75988,35409,-0.15,0.93,0.1,0,1,-0.01,0.5,0.1,-1.7
17.705,44723.75988,35410,0.05,0.93,0,0,1,0,0,-1.1,-1.7
17.7055,44723.75988,35411,-0.15,0.73,0.29,-0.01,1,0.02,-0.2,-3.2,-0.2
17.706,44723.75988,35412,-0.15,0.73,0.1,0.01,1.01,0.01,1.1,-1.2,0.2
17.7065,44723.75988,35413,-0.05,0.93,0.1,0.01,0.99,0,0.6,1.3,0.7
17.707,44723.75988,35414,-0.05,1.02,0,0.01,0.99,-0.01,0,0.7,0.6
17.7075,44723.75988,35415,0.15,0.73,0,0.01,0.99,0,1.6,-1.6,0.1
17.708,44723.75988,35416,0.05,1.02,0.1,0,0.99,0.02,0.2,0.6,0.1
17.7085,44723.75988,35417,0.15,0.93,-0.2,0.01,0.99,0.02,-2.9,1.5,-4.8
17.709,44723.75988,35418,-0.15,0.93,-0.1,0.01,1,0.01,1.3,-0.6,-1.3
17.7095,44723.75988,35419,-0.05,0.93,0,0,0.98,0.01,1.2,1.2,0.9
17.71,44723.75988,35420,-0.15,0.73,-0.2,0,1,0.01,2.8,0.6,0.5
17.7105,44723.75988,35421,0.05,0.93,-0.1,0,0.99,0.01,0,-0.6,1.6
17.711,44723.75988,35422,-0.05,0.93,0.1,0,0.97,0,2,-0.1,1.1
17.7115,44723.75988,35423,0.15,1.12,0,0.02,1,0,-0.2,0.2,-1.2
17.712,44723.75988,35424,-0.15,0.83,0.1,0,0.99,0,-1.1,-1.1,1.2
17.7125,44723.75988,35425,0.05,0.93,0,0,0.99,0,0.5,0.4,0.4
17.713,44723.75988,35426,-0.05,0.83,0.2,0,0.99,0,-0.9,0.7,0.5
17.7135,44723.75988,35427,-0.15,0.73,0.1,0.01,1,0,0.2,0.7,-2
17.714,44723.75988,35428,0.05,1.12,0,0.02,1,0,1.8,-0.4,-1.8
17.7145,44723.75988,35429,0.05,0.93,0.1,0,0.99,0.01,1.2,-1,0
17.715,44723.75988,35430,-0.05,0.93,-0.1,0,1,0.01,-0.4,1,0.7
17.7155,44723.75988,35431,0.05,0.93,0.1,0.01,0.99,0.01,1.2,-3.4,-1.8
17.716,44723.75988,35432,-0.05,0.93,0,0.02,1,0,0.9,0.1,-0.5
17.7165,44723.75988,35433,-0.05,0.73,0.39,0.01,1,0.01,1.3,2.2,-1.2
17.717,44723.75988,35434,-0.05,0.83,0.2,0,1,0,2.3,-1.6,2.7
17.7175,44723.75988,35435,-0.15,0.93,-0.1,0.03,0.99,0,1.2,1.1,-3
17.718,44723.75988,35436,-0.15,0.83,0.1,0.02,1,0.02,0,-3,-1.5
17.7185,44723.75988,35437,0.15,1.02,0,-0.01,0.99,0.02,-2.2,3.3,2.4
17.719,44723.75988,35438,-0.05,0.93,0,-0.01,0.99,0.01,-1,-1.5,1.1
17.7195,44723.75988,35439,-0.15,0.73,0,0.01,0.99,0.02,-1.8,-0.6,1.1
17.72,44723.75988,35440,0.24,0.73,-0.2,0.02,0.99,0.01,0,2.3,-0.6
17.7205,44723.75988,35441,0.05,1.12,0,0.01,1,0,0.2,0.9,-0.1
17.721,44723.75988,35442,0.15,0.83,-0.1,0.01,1.01,0.01,-1.5,0.7,-1.2
17.7215,44723.75988,35443,0.05,1.12,0,0.01,0.98,0.02,1.2,-0.9,-1.5
17.722,44723.75988,35444,-0.15,0.73,0,0.01,1,0.02,-0.1,-1.1,-0.5
17.7225,44723.75988,35445,-0.15,0.93,0,0,0.98,0.02,-0.7,-1.3,-0.5
17.723,44723.75988,35446,-0.15,0.83,0.29,0.02,1,0.01,0.2,0.4,-0.4
17.7235,44723.75988,35447,-0.15,1.02,0.1,0.02,1,0.01,-0.6,-1.8,-1
17.724,44723.75988,35448,-0.05,0.93,0,0.01,0.99,0,-1.8,1.2,-0.7
17.7245,44723.75988,35449,0.15,0.83,-0.1,0.01,1.01,0.02,0,1.8,2
17.725,44723.75988,35450,-0.15,1.02,0.2,0.01,0.99,0.01,0,-2.2,-0.1
17.7255,44723.75988,35451,-0.05,1.12,0.1,0.01,0.99,0.01,0.7,-1.3,2.3
17.726,44723.75988,35452,-0.15,0.93,0.29,0,1,0.01,-2.4,-1,-0.2
17.7265,44723.75988,35453,-0.15,1.02,0,0.02,1,0.03,1.5,0.1,-0.7
17.727,44723.75988,35454,-0.15,1.02,0.29,0.01,0.99,0.02,2.3,-1.5,-0.4
17.7275,44723.75988,35455,0.24,0.93,-0.1,0.01,0.99,0.02,0,-0.5,2
17.728,44723.75988,35456,0.05,1.02,0.39,0.01,0.99,0.01,-0.5,-1.1,2.2
17.7285,44723.75988,35457,0.05,0.83,0,-0.01,0.99,-0.01,-1,-1,-1.6
17.729,44723.75988,35458,-0.05,0.93,0,0.01,1.01,0.01,0.9,1,-2.2
17.7295,44723.75988,35459,0.05,1.12,0.1,0,1,0.01,0,-2.2,-1
17.73,44723.75988,35460,-0.05,0.93,0.29,0.01,1,0.01,-0.7,0.7,0.2
17.7305,44723.75988,35461,0.44,1.32,0.1,0.03,1.01,0.02,-1.6,0.7,3.2
17.731,44723.75988,35462,-0.05,1.02,0,0.01,1,0.01,1.5,1.5,-2.2
17.7315,44723.75988,35463,0.05,1.02,0.1,0.01,1,0.01,-1.5,0.9,-2.3
17.732,44723.75988,35464,0.05,1.02,0.1,0,0.99,0.02,0.5,-0.6,-1.3
17.7325,44723.75988,35465,-0.15,0.93,0.29,-0.01,1.01,0.01,-0.7,1.3,2.9
17.733,44723.75988,35466,0.15,0.93,-0.2,0,1,0.02,-1.5,-1.3,2
17.7335,44723.75988,35467,-0.15,0.73,-0.2,0.01,1,0.03,-1.3,-1.8,2
17.734,44723.75988,35468,0.05,1.02,0.1,0.01,1.01,0.03,-1.3,1.7,0.6
17.7345,44723.75988,35469,0.05,0.83,0.1,0.01,1,0.02,0,-0.5,0.2
17.735,44723.75988,35470,-0.05,0.93,-0.1,0,1,0.02,1.7,-0.1,-2.8
17.7355,44723.75988,35471,-0.05,0.83,-0.29,0.02,1,0.01,0.9,-1.2,0.1
17.736,44723.75988,35472,-0.15,0.54,-0.29,0.02,1,0.02,0.2,1.8,1.8
17.7365,44723.75988,35473,0.05,0.93,0.1,0.01,0.99,0,0.9,-0.9,-1.2
17.737,44723.75988,35474,-0.15,0.93,0.1,0.01,0.99,0,1,-0.6,-2.4
17.7375,44723.75988,35475,0.05,0.93,-0.29,-0.01,1,0,1,0,-1.3
17.738,44723.75988,35476,0.05,1.02,-0.2,0,0.99,0.01,-0.6,-0.7,-0.2
17.7385,44723.75988,35477,-0.15,0.93,0,0,0.99,0,0.4,0.2,1.3
17.739,44723.75988,35478,-0.15,0.93,0.1,0,0.99,0.01,-0.4,2,3.3
17.7395,44723.75988,35479,-0.15,0.93,0.1,0.03,1,0.01,0.7,-0.1,-0.9
17.74,44723.75988,35480,-0.05,0.83,0,0.01,1,0,0.4,0,-0.9
17.7405,44723.75988,35481,-0.15,0.93,0.1,0.01,1,0.01,2.4,-0.5,-0.1
17.741,44723.75988,35482,0.05,0.93,0,0,0.99,0.01,-0.4,-1.5,2.1
17.7415,44723.75988,35483,0.05,0.73,-0.1,0.01,0.99,0.01,-2.2,-1.5,1.1
17.742,44723.75988,35484,0.34,0.93,0.1,0.01,0.98,0.01,1.5,0,-1.7
17.7425,44723.75988,35485,0.15,0.93,0,0.01,0.99,0,-1,0.4,-0.6
17.743,44723.75988,35486,0.05,1.12,0.39,0.03,1.01,0,0.2,-0.6,-3
17.7435,44723.75988,35487,0.24,0.83,0,0,1,0.01,0.5,-0.2,-2
17.744,44723.75988,35488,-0.15,0.93,0.39,0,0.99,0.01,1.3,-0.5,0.1
17.7445,44723.75988,35489,-0.15,0.93,0.2,0,1,0,2.1,-1.3,1.5
17.745,44723.75988,35490,0.15,0.83,0,0.01,1,0,-0.1,-1.6,-0.9
17.7455,44723.75988,35491,0.05,0.73,0,0.01,0.98,-0.01,2.6,0.4,0.4
17.746,44723.75988,35492,-0.05,1.02,0.2,0.02,0.99,-0.01,2,-0.1,-3.5
17.7465,44723.75988,35493,0.05,0.83,0.2,0,1,0.01,0.7,0.5,0.9
17.747,44723.75988,35494,-0.15,0.93,0.1,0.01,0.99,0.04,1.3,-0.9,-0.6
17.7475,44723.75988,35495,-0.05,1.02,0.29,0,0.99,0,-0.5,0.1,2.1
17.748,44723.75988,35496,-0.05,1.02,-0.29,0,1,0,0.1,0.7,1.5
17.7485,44723.75988,35497,-0.05,0.93,0.2,0.01,1,0.01,-0.2,0.4,0.2
17.749,44723.75988,35498,0.05,1.22,-0.1,0.01,0.99,0.02,-0.1,-1.7,0.2
17.7495,44723.75988,35499,-0.15,0.63,0.1,0.02,0.98,0.01,0.7,1,1.6
17.75,44723.75988,35500,0.05,1.02,0.39,-0.01,0.99,0.01,1.7,-0.7,-0.4
17.7505,44723.75988,35501,-0.05,0.83,-0.1,-0.01,0.99,0,-0.9,-1.3,-1
17.751,44723.75988,35502,-0.05,1.02,0.1,0.01,1,0.01,-0.1,-1.2,0.2
17.7515,44723.75988,35503,-0.15,0.83,-0.1,0.01,1,0,0.9,-2.8,1
17.752,44723.75988,35504,-0.05,1.02,0.1,0.02,1.01,0,-1.1,3,-1.3
17.7525,44723.75988,35505,0.15,0.93,0,0.01,1,0,-3.4,-3.2,1
17.753,44723.75988,35506,0.15,1.02,0.29,0,1,0.01,0.2,-0.1,-0.4
17.7535,44723.75988,35507,-0.05,0.83,0.1,0,1,0.01,1.6,-0.6,-1.6
17.754,44723.75988,35508,0.15,0.93,0,0.02,1,0.01,-0.6,0.6,0.7
17.7545,44723.75988,35509,0.15,0.73,0,0.01,0.99,0,-0.6,-3.2,1.3
17.755,44723.75988,35510,-0.05,0.93,0.29,0.01,1,0.01,1.1,-1.1,-1.2
17.7555,44723.75988,35511,-0.15,0.83,0,0.02,0.99,-0.01,-1.7,-3,-2.1
17.756,44723.75988,35512,-0.15,0.83,0.1,0.02,0.99,0.02,0.2,-1,-1.2
17.7565,44723.75988,35513,0.15,1.02,-0.2,0.01,1,0.02,1.1,0.1,-0.4
17.757,44723.75988,35514,-0.15,0.93,0,0.01,1,0.02,0.2,-1.6,1.3
17.7575,44723.75988,35515,0.15,0.93,-0.2,0,1,0.01,-2.9,2.3,1.6
17.758,44723.75988,35516,-0.05,0.93,0.2,0.01,1.01,0,2.4,-1.7,-2.7
17.7585,44723.75988,35517,-0.15,1.02,0,0.02,0.99,0,2.3,2.6,-0.5
17.759,44723.75988,35518,-0.05,0.93,0,0,1,0.01,2.3,-0.1,4
